user_id,uname,stars,review_count,how_long_month,friends,text_length,num_business,review_per_bus,pro_cool,pro_funny,pro_useful,x,y
NDkStqTVh-sTDKtKIZkDxQ,Keith,3.87,66,41,3,326,18,1.17,0.21,0.26,0.68,2.9399634225596394,-7.9687073206528058
yf7qb7idvbul8B2ipxx-JQ,Christina,3.27,66,42,0,111,1,1.00,0.14,0.21,0.76,4.0095865706797698,-10.037725980251592
3DH6cLIgrC-3yhFo-lkoSw,Michelle,3.39,96,57,32,526,12,1.00,0.49,0.45,1.40,-3.7935035783740285,11.968083644909555
yQZL8MTulNh3d3de-N0oug,Sameer,3.64,59,69,20,1795,2,1.00,2.03,3.76,5.27,8.5921910096362417,-12.831419689392643
VIS5oSklIb_NLsJryXvjCg,Joan,4.21,98,51,0,85,2,1.00,0.46,0.15,1.04,-2.3901243277376243,12.483046643258804
ZELDBiRMkJrr22Hwvygueg,Bob,3.92,64,67,4,216,1,1.00,0.22,0.09,0.75,7.3206283317201288,-7.6020272263259594
sM85cVMFGadKcOgrJGbznw,Christina,3.93,91,51,81,846,5,1.20,0.62,0.70,1.27,-5.599531209369097,8.8648701625154516
iWj6G6_uWYxykC_QrYEZXQ,Stephen,3.54,91,13,3,198,3,1.00,0.09,0.09,0.48,-7.3682125919087245,14.232761314898664
TCGPF7sWkeZeghbwiljRmA,Amy,4.00,53,74,10,1239,1,1.00,0.62,0.64,1.64,17.035623776017257,-4.1288636857949568
hQFQbmf8X8HwOI9SRTWHug,Tim,3.58,70,27,1,294,5,1.00,0.07,0.07,0.33,0.70158309581425371,-9.0530244183854496
YR9I-ZTUXgP17c50Q2SJ0g,Tim,3.83,88,46,2,718,2,1.00,0.11,0.03,0.70,-6.3970046387220325,4.7546483095162673
veYzWnydzv6t_cZiUXqXLQ,Nick,4.13,53,42,19,1315,32,1.00,1.34,2.36,1.87,-10.666290607529039,6.348659359984306
NbcRwx-4TXQxX3t88LvuMg,Kris,3.41,70,86,0,462,6,1.00,0.09,0.03,0.29,3.8285105073925152,-3.2976669549673261
-NWgss-T5pSCPUJf9UxxJA,Barisa,3.70,82,63,1,615,1,1.00,0.23,0.18,0.66,-4.1422751198895629,-1.8402995290763218
Hrx57cIiOSDInV5u8Deo7w,Alex,3.82,88,89,2,882,9,1.00,0.44,0.32,0.58,-0.33638770782308713,6.8382415466185256
1Rmc80Qzok2ApK5-fsb9OQ,Sox,3.84,77,95,0,1057,1,1.00,0.12,0.30,1.87,1.1840240684643224,-0.098242286222245803
Gxv3LJynVxG0jNdu8AXVTQ,Dave,4.18,81,55,1,426,19,1.05,0.42,0.26,0.99,-6.911474124273064,-1.0644445889817891
ZEQLRWdJs28sWW21fqfxJg,Scott,3.58,51,87,11,262,22,1.05,0.59,0.37,0.75,14.467853439425337,-8.7669083099583212
ugqpiBCsisvy5EA07To6Yg,Lane,3.26,87,68,4,2630,2,1.00,0.38,0.67,1.71,2.1023003741112838,5.094024566328951
FHSOR7FlOJOh6RjejrDwRQ,Jared,3.57,84,57,100,1217,69,1.06,2.08,1.63,3.99,-17.572409270653157,1.2059257596313684
BrtkQ1oB80qG8A5N0Ydegw,Rob,3.20,66,61,5,1393,1,1.00,0.61,0.58,1.36,6.3092553078411502,-10.331883710834587
_Ivs9NsebkJezsy1FUZ5Jw,Jess,3.76,65,9,1,1137,3,1.00,0.17,0.20,0.60,-10.777172900581984,-8.9236675068505118
xKup9BnKixoYwfCuEvqtZA,Drew,3.97,92,73,5,750,2,1.00,0.63,0.96,1.74,-2.0489953951053819,8.1519158304826469
CvppIdN5gA94rztDnAsToA,Adam,4.28,53,72,4,828,1,1.00,0.30,0.11,0.62,17.511805507481206,-3.8995598829121101
qaxSFbY4CJ0nmDVjOqsFrA,Philip,3.70,69,79,15,525,30,1.03,0.28,0.36,1.84,1.068580103302609,-3.9011733535184518
UCkM00rkSeA9fXFENWyH9w,Jim,3.04,69,31,4,869,31,1.00,0.29,0.43,1.16,-11.982090686654935,2.3786328819758857
q0uXUf3ZZZ4dqFr3CdNLQw,Best,4.15,89,37,0,275,1,1.00,0.11,0.04,0.28,-7.0792851504387206,5.9210738602702557
DaAofAv5otBkTctOS1kaSA,Henry,3.61,65,61,4,3276,8,1.00,0.34,0.34,1.95,-0.74710137934071164,-11.243552168346596
cP9W8XgkPXIZ1zoyQ6kL7w,Jeff,3.67,71,77,58,397,1,1.00,0.17,0.13,0.69,4.5372659431509499,-4.5817106432602186
NpCuMdSFQEsrNlyz4Rkhig,Rose,3.85,81,48,1,1632,3,1.00,0.46,0.38,1.28,-6.1023904776760336,-2.623346068919064
Dqe_6cxezzgbYOHYiQ9WVA,Erin,3.74,67,103,6,1286,2,1.00,0.46,0.97,1.34,5.0597014898976287,-0.57868704598756338
2v3j2y5PLMs0rlAd-pxoEw,Fay,4.12,69,24,141,806,57,1.00,3.16,2.38,3.88,-16.660285866003367,4.2159849440647497
5B4qkjKrSN92hqXupkrzOg,Laura,4.06,51,44,4,486,2,1.00,0.39,0.12,0.75,8.5816935522663051,5.3826332855134345
AAXcdYFe269JIewcFe34zg,Eric,3.97,89,69,4,307,3,1.00,0.26,0.45,0.73,-3.7325821415991833,4.9529599237807673
DCvQzIWOfxU_7N3UQieYew,Krista,3.86,80,68,5,501,1,1.00,0.60,0.44,2.16,-3.7717526575811311,-3.4441194086123739
29WmciLgFSbgIRLFsPAIKQ,Greg,3.87,55,44,0,420,4,1.00,0.07,0.24,0.31,8.4346487098143772,7.85950518028615
MSGCJtiz_1-LdVc6iNFn-A,Mila,3.73,60,42,3,19,2,1.00,0.10,0.25,0.30,8.3684678148907459,9.8138476010750786
q98j3USQJ4yr0bi2NQnodw,Rani,4.06,83,45,1,174,1,1.00,0.37,0.14,0.92,-7.7763735291128233,0.11686719737692786
63f2XHDbqCYLPUVdB_ptLw,Jeffrey,3.86,50,35,3,409,1,1.00,0.34,0.10,1.34,8.3742684224787052,4.744318481070688
h7GbsmC1Ez2Hg7LMaStdow,Rob,3.43,53,46,0,878,8,1.00,0.21,0.17,0.74,11.124385959689629,5.2852775776315326
OhIzYEK3oCTv1PZ0n4oBLQ,Nick,3.74,57,70,1,480,1,1.00,0.11,0.16,1.18,13.529558792983897,-0.33752035659913987
6AT0onlKfMSZhPbBv43fOg,Christie,3.86,69,52,27,1107,1,1.00,0.45,0.58,0.91,1.7277965123532812,-13.411554289240041
40XR_oT8N6BNbXORxg_pLg,Sarah,3.82,77,93,2,204,1,1.00,0.47,0.34,2.81,1.0995265006257762,-0.21160087693960503
9Cos5e7xvLCit91BPydaRA,Ryan,3.43,84,64,2,288,1,1.00,0.69,0.69,1.69,-4.4242293377892823,0.94936798228171182
WMSYPj0gtAlcNz8sLjsWVg,Andrew,3.32,57,74,6,478,1,1.00,0.67,0.88,1.16,11.223481419429918,-1.0757370244884878
bwn9dTvHx6Kb4t9ZPo1RLA,OMARA,3.92,76,88,6,271,8,1.00,0.67,0.30,1.05,0.83151307297003785,-1.7153132996634997
JUjp_QSayBLpGnzN9pn8LQ,John,3.36,93,102,0,389,8,1.00,0.24,0.20,0.78,1.2802004353619287,11.279512619130493
nnAjAhyCWS7VYSrspoXCHQ,Devika,3.71,79,44,2,539,1,1.00,0.57,0.28,0.96,-7.1927540351372032,-4.2283630827305076
sTgXamPf0681WGpQEGOipg,Ben,3.94,78,80,7,1902,1,1.00,1.05,0.97,2.00,1.8414090770076692,2.6188750198517652
ShQgHbD5DyJYgspCeR43Kg,K,3.38,64,67,0,381,1,1.00,0.50,0.66,1.34,8.560839277655143,-7.4771031084745969
jLadSL623Ca5iDcIHK676Q,George,3.94,71,28,36,367,55,1.00,0.37,0.27,0.92,-16.192710776455272,4.7948585732875317
-GKLGRu32cyzViNdj-LSTQ,Aeri,3.62,60,39,12,1440,1,1.00,0.72,0.82,1.53,10.349243688132555,9.0321769212889134
-II53vTdzYOauYeXY7PP0g,Steve,2.79,68,75,0,322,9,1.00,0.21,0.38,0.57,7.2472666688085159,-1.8070792063481116
YeKRl0RbWaw2x3shv0wjpA,U,3.27,59,43,0,1088,1,1.00,0.29,0.46,1.59,10.115242996694631,7.9243481125861228
EqdZqzwGu9ABPz2bzGnGlw,Brendan,3.62,51,43,13,1832,3,1.00,0.25,0.37,0.88,-2.6314041951308038,-9.8909065913872656
4dwhAdRXTxx_Fp5nsUKG_Q,bing,3.33,55,81,1,3837,1,1.00,0.49,0.29,1.05,-16.19230463285421,-4.6252547901682197
6BreeHGmFvKCs-FM7OpWmg,Mike,4.19,57,54,3,1173,4,1.00,0.40,0.26,1.75,11.875072995699826,10.069023304169031
cahkNcgVxhDDDPLQjpyL6w,Dwayne,3.33,65,84,3,725,2,1.00,0.68,1.11,2.75,7.9339005135242218,-3.0516136702375758
nekTKlgkA7vguK5GZsY4XQ,Ashleigh,4.07,96,94,18,802,10,1.00,1.98,0.65,2.83,0.95692097517752572,11.924771991595833
Pus9hms-AYyv4g2lrEz7RA,Rod,3.89,52,70,0,543,2,1.00,0.79,0.35,1.12,16.274290512172062,-3.4820096168909855
-u7r0sHflJ6pj1LRHTHMhw,Amelia,3.17,74,39,14,496,1,1.00,0.39,0.65,1.97,-1.1244395083909395,-7.1130954757331919
ZzE04WrcBuZie_NrVeL9iA,Wink,4.39,66,25,0,566,4,1.00,0.18,0.09,0.74,-11.754814236007983,-7.3908724486633073
Yhv8w59wGQssBaA5eICOBw,Mike,3.88,52,44,2,363,1,1.00,0.15,0.00,0.56,9.2786361743370342,5.3389300181756907
3yxKb7eLd95v7ccdrU014A,James,3.76,59,75,0,364,2,1.00,0.08,0.08,0.37,13.293320613144157,-1.1438410153138718
psas0kq89N0caL5XhqxANQ,karoooon,3.31,62,75,0,292,2,1.00,0.19,0.05,0.37,9.4782193298013269,-2.7703929591631344
YV1XPHEYQvyZ0eMGyzQzBg,Rex,3.38,77,85,11,800,5,1.00,0.19,0.43,0.35,-0.19252640422489667,-1.9587422913557575
WMl1oMrZMYls7YnANbWc2A,Louis,3.74,69,78,4,478,2,1.00,0.28,0.43,0.75,4.9599894963700217,-4.8338317425018991
wdIEC3t0P_uSccXsoYb8rw,Nick,3.95,83,79,11,269,2,1.00,0.90,0.66,1.88,-2.3979210824726267,0.95768133679082301
cBe9SsrjRTlT6iw6yx4wGg,Michelle,4.03,93,40,6,404,3,1.00,0.72,0.34,1.13,-6.1475070198598116,9.1725498362351789
DHJFHYmhfWTlCcfpZsBQ9w,Tom,3.57,63,40,4,189,2,1.00,0.22,0.08,0.76,3.5282251786208887,-9.7412818398613048
XvaJL7icKWjlaqAKMddPMg,Joe,3.41,68,83,13,361,2,1.00,0.62,0.46,1.69,4.2745009033407682,-3.5179377724890362
d_fxi5i3h4rD175wRaLFeg,Aniket,4.16,86,102,4,163,1,1.00,0.26,0.43,1.12,0.72825547279729563,7.2730710788902702
HdQ4zMwkxWESF_461M9lTQ,Jasmine,4.31,63,33,19,568,3,1.00,1.68,1.46,2.16,6.4265100097955381,10.956267446995069
2nP4V3CUSU4AylZt-nCE-g,Krystin,3.85,71,35,9,1340,5,1.00,1.11,0.69,1.92,0.229889298953522,-8.0686445554290227
8axXe8Ps8IYJ-z1t4Kf-sQ,Brian,3.84,76,108,9,153,2,1.00,1.95,3.26,2.39,2.2842172511093835,0.88464361460201857
Pkuj3s2T5KUGs6-yOquh9A,Becky,3.89,61,15,39,831,8,1.00,0.13,0.08,0.28,-11.331817987358381,-8.9998750886136083
w-NDvdfvlRx3_hVGqrpSEw,L.,3.10,80,73,1,865,1,1.00,0.39,0.40,1.75,-1.8766881099239023,-2.0928265478626535
g5cPx3lNz9mNSpCqFJkzzg,Jerome,4.03,69,73,29,1674,2,1.00,1.01,0.42,1.58,3.882914642951325,-5.3376985412719318
gx1gLCM5FDeJXyMb7B3njQ,Dennis,4.08,59,31,23,201,47,1.00,0.12,0.12,0.54,-13.170778077845894,6.8118084351499757
MOc9Cbz_L7CENiAkyHfC3w,Sarah,3.92,70,47,4,790,55,1.05,0.37,0.13,0.89,-15.350528926427163,4.7485596334373614
6L0NJJAPbV0Kfme6aG36vw,Chris,2.88,91,76,1,131,2,1.00,0.13,0.19,0.71,-0.081081061516941888,9.0858808465259848
NIS_yO9naBT0ww7poZNVoQ,Ryan,3.73,52,60,0,68,1,1.00,0.13,0.06,0.60,13.562438130294076,3.9017561488416361
DkAFk3KoUoDgzG3JwAq1eA,Temecula,3.41,50,57,0,402,4,1.00,0.20,0.56,0.64,12.238346293938362,3.3296853677318201
51hPo-DItwySCCMANj1Zvw,Katlyn,3.97,55,19,2,1059,15,1.20,0.13,0.05,0.67,-10.426292768423739,-11.614350880604581
ERPWRj0bkAHuRx-xZZbK3A,Juvie,3.30,92,55,10,353,1,1.00,0.62,0.84,2.07,-4.8062755085611739,8.1813543038836798
LY8Ko9es5Qrv0GWq6-Srrw,Avigail,3.70,71,94,8,392,3,1.00,0.30,0.20,0.49,3.3009064797317977,-2.1648377241467247
-6x3O55kPx4bucGPhDN1pw,Brooke,4.41,79,75,17,220,3,1.00,0.41,0.24,1.24,-1.9763863237696362,0.13418767383218846
TgAz40uH7rSrIp-PZnqrHQ,Cristina,4.36,69,62,46,784,55,1.02,1.48,1.33,2.16,-15.026961169141682,4.3460273606026263
TmDo0APnwouEticpU2Gotw,michele,4.01,95,79,5,620,1,1.00,0.82,0.56,1.26,-1.1799364134011341,9.8514704782788254
BzBfJ3QpwBegHfVOW0oGWQ,Tammy,4.05,92,58,17,171,3,1.00,0.21,0.15,0.84,-4.1341494339516451,7.5541980410238896
GT3CbaZjKBxFAAAAHqhMKQ,Michael,4.20,58,36,4,77,2,1.00,0.21,0.14,0.57,6.6533265899981373,9.5209887172861016
FC-GbgPCTKPGYRhsftjOqg,Kari,3.74,66,48,16,736,52,1.04,0.67,0.33,1.29,-13.350272054743858,4.2861158260696648
26ySVAFco_D0Bpm52UmJaQ,Mina,3.56,70,61,7,381,2,1.00,0.27,0.27,2.01,0.74524327268232637,-15.015067004876347
NTM5WOmsXFtyTBAcKKpS9g,Jose,4.24,50,40,0,444,11,1.00,0.16,0.14,0.84,7.1588556551775957,5.1323021389947181
1I0mdVRtZ7FKViMdf5E0uQ,Robin,3.21,68,68,1,823,5,1.00,0.46,0.50,1.72,5.6662926315218289,-7.6644814944187285
MpHfTk6J7PxsI0SrJxa-6Q,Rena,3.71,65,15,3,132,20,1.05,0.40,0.06,0.38,-11.419118475638399,-8.1708650032004559
1QMn7ErcpmVTQBRH5VZbCQ,Kate,3.43,77,50,5,1482,1,1.00,0.79,0.75,2.35,-1.5914938852296496,-6.4071449063652084
Dk4COv7TBGnBnLYNvRFsYg,Amit,4.20,54,23,40,2266,9,1.00,0.52,0.54,2.11,-8.7062550174386413,-13.373561572368724
lbfx8oGczcQHmFpFg61q-g,Michelle,3.25,67,50,37,678,1,1.00,1.58,1.31,2.22,5.5125198034942704,-10.869614448749113
HkM4_Ma6VMso6hTpg2V-1A,Elizabeth,4.42,62,13,0,450,45,1.00,0.18,0.11,0.40,-13.881173810044919,7.2844921177002808
6DOoktbPv6cs-2TOBUdiRA,Keith,3.73,92,61,4,553,1,1.00,0.30,0.24,1.18,-4.1436331085624092,7.1325438784843076
0MtV2zbN1Xfj27NzuYdTVw,m,3.96,79,69,0,1171,2,1.00,0.22,0.27,0.96,-4.0439304134236336,-3.5089521389574752
wfPrUo6V-ITW2ANGIe3IwQ,Shelvin,3.25,96,76,2,629,64,1.02,0.09,0.16,0.61,-17.649460908127221,0.36105496597161796
IHkspW4A4V7VoTDoptQGmg,Amit,3.73,56,53,12,407,2,1.00,0.21,0.29,0.63,14.042984171711744,7.8251283734644517
ZrN7nlalyM2cUSSwGCY7Bw,Jeff,4.07,79,73,16,556,2,1.00,0.19,0.18,0.78,-3.8414447897200201,-3.9349976759823329
3shjifK-vZkIHciyy_KbYA,Johanna,4.06,89,118,104,2462,3,1.00,2.53,1.78,3.24,1.3704538120692236,13.995004152861181
AonCa5s2nOfNfZYecxgIDA,Ryan,3.78,50,97,18,940,2,1.00,1.90,2.60,2.48,14.138871749042975,-10.367864929143002
lgJXQ8UQPpUOe78RAsAjzw,Katrina,4.32,57,46,102,574,46,1.02,1.35,0.93,2.21,-12.748248465159426,6.2450976359027131
VBsKl9_iMweXxvLRlDLnhw,Jay,3.94,51,53,1,363,3,1.00,0.43,0.31,1.27,13.590741656602688,3.9984204744190706
rTyTPgKHX_mU93-Lcb657Q,Nam,3.56,84,56,7,2628,1,1.00,0.76,0.43,1.40,2.0036516121973817,4.6430927687176098
sArkRtbC6y9GKSb4CQOBCQ,Rebecca,4.15,81,79,17,317,5,1.00,0.21,0.35,0.75,-2.1014264464254411,0.36079735540856023
ql5nnFYr6x-yg45UAiTiBQ,Sarah,3.89,56,56,0,487,1,1.00,0.30,0.32,1.66,14.187124536319867,7.784832393792394
wXSPlMPCUEFrEqBQF-ygMw,Joanne,4.04,74,75,12,604,7,1.00,0.78,0.59,2.18,-4.0847836636728818,-6.4038691765403808
WH7QKQUcBFXEqPzj1n3RzQ,Meredith,4.00,92,24,6,766,1,1.00,0.29,0.09,0.68,-7.7321804150678943,13.192120772439116
mZO5UzaKQ7YBZqFjSHl9CA,Eve,3.68,93,78,37,243,4,1.00,1.41,1.06,1.82,-1.6974034047146898,8.7067682305530845
Oq5CYkB4dQE_wmPgHu51bg,Marcus,4.09,79,76,40,1185,49,1.02,2.14,1.42,2.77,-16.339123648678747,5.8525426086983892
wUqP5bWR1iELuGt8dAWZ6g,Simon,3.21,97,104,1,615,2,1.00,0.31,0.57,1.05,1.3992161178821596,12.932943146325131
Clpxo3kGU04YSGtw4ql-Og,Tali,4.00,87,26,1,1208,1,1.00,0.34,0.62,1.07,-9.1935934220164786,12.919336701297809
LnXe2r4TpJtFO66Zl3ZvSg,eeerleni,4.04,50,94,0,816,3,1.00,0.54,0.40,1.28,14.090166371361613,-10.452625446498903
YAqn_DwoSDhdr0T1wk-AHg,Chazz,3.76,52,90,2,1186,1,1.00,0.58,0.92,1.65,14.283219948322794,-9.0323539440634129
0jKFjcVx41jqRF1wH2JkJg,Chris,3.73,70,50,4,78,1,1.00,0.27,0.36,0.96,-1.1549578368663158,-14.055516415972175
5MKZzb2IGrVc_QZHlfLQxg,Ryan,4.03,76,59,1,269,1,1.00,0.21,0.24,0.61,-5.9491154638176305,-8.1301781904314812
pfwPAx90F60xtsdz3euTdA,jen,3.94,87,79,3,963,12,1.00,0.45,0.25,1.22,-2.707450097330113,3.4218316148265595
lwp1PmKNr934K6jyBXPlFw,Sandro,3.40,60,67,0,226,2,1.00,0.10,0.12,0.57,11.851619764362532,-0.39872350579001192
GVY8FuWn2hgHzxb4KDdmjw,Susan,3.67,75,9,20,780,2,1.00,0.60,0.44,1.12,-12.046556260761825,-3.4869913612883776
4SEPkHBCZ0BgapLf6qOAoA,Alycia,3.32,63,81,0,324,2,1.00,0.37,0.46,1.25,8.8396113111575438,-2.9115472693839988
8aeU-ew7VS7k3z0cM0uFVQ,Gel,3.89,81,20,0,841,3,1.00,0.15,0.27,1.95,-10.917467295377012,-2.3482550325805689
llR9TQ30GZ7a8C8ADBWeDg,Tomik,3.07,65,60,2,877,3,1.00,0.51,0.86,1.54,6.0518266924799642,-10.331005398120494
ZsSPTLdMy8ibZC4LzhfQ4A,Cynthia,3.69,74,50,21,711,61,1.05,0.65,0.58,1.68,-16.331649911599076,4.0035901738668489
A-EyDjkeLj6yh3869iBsfQ,Belinda,4.00,88,56,3,350,3,1.00,0.24,0.07,0.43,-6.1801397808964893,3.9776027753106313
8cGQy9ggYC_fcrmlEDyIXg,jinny,4.02,50,71,2,1156,7,1.00,0.46,0.72,0.92,17.288511719465919,-5.2356623756049778
WrZkUhP4leMOYa7t-zICNA,Juliette,3.15,59,40,1,738,1,1.00,0.20,0.24,1.05,9.9509487763937106,7.7527803182014079
zmkIqFY8nlB8ZW2AQ6qXiQ,Eating,3.73,66,63,1,1942,6,1.00,0.67,0.47,1.73,6.91664028702737,-4.5047228343913179
ieH3HpFJLv_VMr2qed9UZQ,J,2.61,50,55,0,3001,1,1.00,0.32,0.14,1.68,-16.10544006477582,-4.7638839336373762
WoHCOPu7pNtww_F72c7y2g,Jacob,3.74,78,43,16,474,2,1.00,0.41,0.32,1.49,-7.2767885515328148,-4.3418142265616853
5YbWXqEMpm-eUmPMAyj-ng,Jen,3.46,72,58,0,102,1,1.00,0.11,0.04,0.33,-1.1580404310593826,-13.666502317273393
bC_lyhJOadaY06JK6vjghw,Jenn,3.34,73,67,63,1171,1,1.00,0.67,0.66,1.25,-2.9230127263791719,-7.1241409198405163
lHZFAI1FGxPGj78REPnq7Q,Joel,4.15,50,62,0,227,1,1.00,0.24,0.10,0.36,14.437754193944894,3.3247037575980705
eh9xMqg7cEo9kcmuNwYzaA,Heather,4.12,68,72,1,834,5,1.00,0.34,0.24,0.53,5.0234816368565882,-6.4426372754655716
e78o1Rk4ZE6SeHJ2HhI1Ig,Angela,3.06,61,67,11,990,8,1.00,1.18,1.56,3.74,9.7130521507157308,-0.75502509149603303
sE6XKFv6reZDn04nVZYeJg,Michael,3.78,52,73,2,923,5,1.00,0.19,0.29,0.44,16.047323045129666,-4.0278753310461495
OZHm5Zzhu16C-RmVRpCNkw,Sanaz,3.80,84,50,42,264,57,1.07,0.36,0.24,0.83,-17.365735996348143,3.4418006038494853
d_qdMhGIGfpNrM_h7MbRvA,Naomi,3.44,60,83,11,702,1,1.00,0.55,0.75,10.52,10.756115906270177,-10.170981927008098
k0pRbKCUgrDrpHYfzhq4tQ,Lillian,3.80,59,18,6,391,1,1.00,0.25,0.25,0.34,-11.361125775473589,-9.1973073466214128
LHzeuws6wnxcZZ6w7yB24Q,Sarah,3.33,79,18,9,274,11,1.00,0.24,0.19,0.52,-11.711030146615553,-2.4071005048218503
46RQxdnz0nFjick4Udg_tQ,Gretchen,3.87,84,99,2,1320,3,1.00,0.27,0.13,0.71,0.65186724393245643,6.5628349309337555
1VYH-pP0e6GoT6LNqYn7wA,Amanda,3.90,52,16,10,458,43,1.00,0.25,0.21,0.48,-13.497729473749216,7.8934227786584339
Yc_HT09PwidXY0o39RgMIQ,Rod,3.35,65,69,2,1382,4,1.00,0.74,2.09,1.89,7.6533935066299579,-4.6872456416644273
h7HBKNAIpivaKDKCytx52g,Ariana,4.26,60,89,5,429,1,1.00,0.32,0.12,0.60,14.996754131578307,-1.323662126997023
PU3xANVhO_mMWHYRMFPJfw,Carlin,3.82,71,67,0,1967,1,1.00,0.32,0.21,0.83,3.5324871484978497,-5.1246001164557056
vk9N19E_ptQrp3w9GolFIQ,Jeff,3.47,88,101,1,564,5,1.00,0.34,0.11,0.70,0.44100388842950894,7.3671985083665401
YU2mwUSf3ytQTpBTv68ycA,Renee,4.36,100,73,2,156,1,1.00,0.29,0.11,0.80,-0.70553031030727065,13.170389364746189
tjbp15UbZ0yziMsZEqwabw,Chris,3.45,74,69,3,382,28,1.04,0.39,0.78,1.54,-6.2962551199681798,-1.5515677156309233
UBSKXEMZg6zbuB1HdDjiiw,Lisa,4.37,69,61,9,1068,10,1.00,0.80,1.32,1.64,3.9303282215758042,-7.2848912174540805
g6zNCskbAHDIB-5MVjhMiQ,Jane,3.57,71,91,3,3230,1,1.00,1.27,1.04,2.41,-0.23182382325700446,-11.368670827959976
NBSgrikAjKvNy_WNBkYNPg,John,3.48,64,31,0,452,9,1.00,0.11,0.00,0.30,2.7208073270469759,-9.1043691960133657
ZTnuptzBGg4EKrde8HwlSA,Matt,3.21,53,88,7,1118,8,1.00,0.53,0.43,0.94,13.7876431766854,-8.2211136606212243
XediMkkz14eyXz19vJeE1w,Valencia,3.99,69,18,21,479,28,1.07,0.12,0.14,0.64,-12.198846705951427,2.0366209218761786
hdvGlIfBr4GGL4uJjRE7og,Tim,3.61,92,61,0,107,1,1.00,0.10,0.36,0.57,-4.1619046276903084,7.6016335499093497
ljAntEamakXI9JFc79WU1A,E,4.18,74,46,2,1761,1,1.00,0.30,0.26,1.58,0.52053488679679172,-7.3462080783078418
26N1RI0ppUkUZgIV1KDmkw,Carmen,3.70,50,84,1,435,4,1.00,0.08,0.14,0.78,15.382379869906812,-8.2357760800098809
5gwgO7RHZf1CaTRb4FanCA,Dawn,3.77,82,65,2,895,3,1.00,0.34,0.35,1.35,-4.1638652268906426,-1.929344184711518
tRVBkgSvKpTolXw4x2IKJQ,Stephanie,3.88,52,71,3,320,2,1.00,0.60,0.56,1.15,16.383795740503142,-3.4023227599902799
6CQK-40IuwNFZZA-eMyQmw,Claire,3.81,65,70,22,634,2,1.00,0.72,1.00,2.12,7.4420592324836781,-7.2068204790115402
pVE_4mW5vpJm3ASbUyJsyA,David,3.56,62,74,10,168,6,1.00,0.45,0.29,1.47,9.4705825181076282,-4.2228699839343786
qcJJtyFDeVKcfXFtjLVTDQ,Beth,3.67,82,89,21,1393,1,1.00,0.55,0.51,1.45,0.16805351273937152,1.9121883018404786
-oxuRc4b96Vsoot8SkJszQ,Kristen,4.08,81,36,3,301,4,1.00,0.59,0.49,1.43,-8.6630572640709378,-1.1580675589599032
ldsOVU3q9slBdJddc86bcA,Shannon,4.06,79,40,7,297,1,1.00,0.96,0.57,1.56,-7.9391233519925493,-3.38644395346997
KNwVHhQz_4V9uMN2a-iLbA,L. A. ,3.74,78,63,4,408,2,1.00,0.19,0.06,0.62,-5.2694922142292802,-7.1547536530058924
ITQ8anChFzFdw058JYydWg,Sara,3.47,57,63,0,421,56,1.02,0.30,0.44,1.28,-13.748796576846635,5.2104857838401353
7xH9Qey07WJYq5E1sFxo_g,Dan,2.70,64,71,8,962,47,1.06,0.28,0.44,2.16,-14.133868170221273,4.2842575810255346
-Th4ut6lgQ52xP5Jn_8_AA,Cristina,3.53,78,47,2,391,1,1.00,0.65,0.47,1.27,-6.9988687435603589,-4.5470991684780575
myHqsPgHUUCNyFIX10XuXg,LifeLover,3.19,50,36,2,1455,1,1.00,0.18,0.26,0.80,-2.795402689984674,-10.093296583841754
Tb31E32TYfJmSH5WXPm8KA,Kat,3.65,68,79,1,599,5,1.00,0.19,0.21,0.50,5.1812652811393001,-4.9003769761447495
mZh21Z4lVl3WQd81D0rHDw,Shawn,3.86,70,62,0,182,1,1.00,0.07,0.07,0.59,0.57159391489767442,-14.945998457765638
yZgprjZR2Zjla_dWx__DTQ,Gary,4.38,91,99,33,634,1,1.00,1.54,1.03,1.86,1.2056989423912254,10.40587178353347
LekzlTuWdN3nxZ29eFFFbw,Christina,3.70,69,31,2,1736,1,1.00,0.23,0.17,1.19,0.94770192530356623,-7.5662873328506581
naN3Vqc-CMbstoiJdAearQ,Christine,4.26,84,39,26,465,2,1.00,0.74,0.39,1.56,-8.6153804105162166,0.25634394304668018
Wb3prw_UcW8rQBQZOarJVQ,Annie,3.47,82,58,4,1169,4,1.00,0.46,0.57,2.37,-4.7267921359229366,-1.3211733810994166
nCi-BpCo_4iNFPb4QWUL6w,Bill,3.60,60,58,0,709,38,1.08,0.20,0.22,1.20,-10.91985565590576,3.7989610489084895
aZ24_A-B_kE3A4aAGXrB1g,Charles,3.67,51,53,1,768,5,1.20,0.45,0.25,1.45,11.47206830579635,3.5098110974443224
42_1jPQR6JwtVCJksplZaw,Anne,3.37,72,59,35,692,1,1.00,3.42,2.60,3.92,-2.4978022241091655,-7.7980572881588213
_I3v476yxuQOdXpaNS4eJA,Barbie,4.44,93,74,5,400,5,1.00,0.44,0.32,1.40,-1.957822277820469,9.4357520164317776
SPud1lJ6Pv3Z8XFx_SDNyw,Erin,4.17,55,23,8,668,1,1.00,0.53,0.05,0.84,-12.353530967815285,-11.275695103622107
5BajLT3XwGW4OrIGSQJT2g,Ben,3.64,54,44,7,576,33,1.03,0.54,0.22,1.54,-10.31611288804992,6.3917201162713573
